temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),Product Form,Measured DT41J  [C],index,datatype,Short Plant ID,Matl / PF ID,alloy,PLOTTER-15 Set Name,Nation,fluence_n_cm2,flux_n_cm2_sec,delta_sigma_y_MPa,fluence_group,Measured Unirradiated Value  [C],Un-Irradiated YS  [MPa],YS(u) Known?,Unirradiated T Known?,Reactor Type,EONY Preds
289.0,0.018,0.74,1.35,0.005,0.0,0.0,19.43136376415899,11.07918124604763,F,12.0,606,Plotter,JPF,F1,JPF-F1,Japan Surveillance,JAPAN,2.7e+19,120000000000.0,,low,,UN-SPEC,NO,NO,BWR,33.241242982890945
289.0,0.035,0.74,1.35,0.005,0.0,0.0,18.79239168949825,11.07918124604763,F,16.0,612,Plotter,JPF,F5,JPF-F5,Japan Surveillance,JAPAN,6.2e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,15.929099225067333
288.0,0.036,0.75,1.35,0.005,0.0,0.0,18.57978359661681,11.07918124604763,F,10.0,614,Plotter,JPF,F6,JPF-F6,Japan Surveillance,JAPAN,3.8e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,12.82062174620278
286.0,0.07,0.59,1.35,0.009,0.0,0.0,19.96378782734556,11.07918124604763,P,61.0,621,Plotter,JPP,P10,JPP-P10,Japan Surveillance,JAPAN,9.2e+19,120000000000.0,,high,,UN-SPEC,NO,NO,PWR,85.25597539069534
289.0,0.09,0.55,1.35,0.01,0.0,0.0,18.47712125471966,11.07918124604763,P,22.0,622,Plotter,JPP,P11,JPP-P11,Japan Surveillance,JAPAN,3e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,21.038301571870477
289.0,0.12,0.58,1.35,0.014,0.0,0.0,18.90308998699194,11.07918124604763,P,52.0,632,Plotter,JPP,P14,JPP-P14,Japan Surveillance,JAPAN,8e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,38.574306860137995
289.0,0.12,0.58,1.35,0.014,0.0,0.0,19.27875360095283,11.07918124604763,P,62.0,633,Plotter,JPP,P14,JPP-P14,Japan Surveillance,JAPAN,1.9e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,51.38562543640916
289.0,0.13,0.58,1.35,0.014,0.0,0.0,19.25527250510331,11.07918124604763,P,70.0,637,Plotter,JPP,P15,JPP-P15,Japan Surveillance,JAPAN,1.8e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,52.68191197887678
289.0,0.16,0.59,1.35,0.011,0.0,0.0,19.47712125471966,11.07918124604763,P,75.0,643,Plotter,JPP,P16,JPP-P16,Japan Surveillance,JAPAN,3e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,69.14636614076186
284.0,0.03,0.57,1.35,0.007,0.0,0.0,18.69897000433602,11.07918124604763,P,5.0,648,Plotter,JPP,P2,JPP-P2,Japan Surveillance,JAPAN,5e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,20.774445313998037
288.0,0.03,0.64,1.35,0.007,0.0,0.0,19.30102999566398,11.07918124604763,P,10.0,653,Plotter,JPP,P3,JPP-P3,Japan Surveillance,JAPAN,2e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,37.45817837840648
284.0,0.037,0.62,1.35,0.003,0.0,0.0,18.74036268949424,11.07918124604763,P,10.0,655,Plotter,JPP,P4,JPP-P4,Japan Surveillance,JAPAN,5.5e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,21.515656540397035
284.0,0.037,0.62,1.35,0.003,0.0,0.0,19.67209785793572,11.07918124604763,P,36.0,656,Plotter,JPP,P4,JPP-P4,Japan Surveillance,JAPAN,4.7e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,62.89587844441941
286.0,0.04,0.62,1.35,0.003,0.0,0.0,19.97772360528885,11.07918124604763,P,61.0,657,Plotter,JPP,P5,JPP-P5,Japan Surveillance,JAPAN,9.5e+19,120000000000.0,,high,,UN-SPEC,NO,NO,PWR,85.01813687410738
288.0,0.05,0.62,1.35,0.007,0.0,0.0,19.30102999566398,11.07918124604763,P,41.0,663,Plotter,JPP,P7,JPP-P7,Japan Surveillance,JAPAN,2e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,37.45817837840648
284.0,0.068,0.59,1.35,0.009,0.0,0.0,19.76342799356294,11.07918124604763,P,46.0,667,Plotter,JPP,P8,JPP-P8,Japan Surveillance,JAPAN,5.8e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,71.19809733769124
289.0,0.1,0.84,1.44,0.013,0.0,0.0,19.39794000867204,11.07918124604763,W,45.0,684,Plotter,JPW,W13,JPW-W13,Japan Surveillance,JAPAN,2.5e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,59.49767743852588
289.0,0.1,0.9,1.44,0.011,0.0,0.0,19.64345267648619,11.07918124604763,W,77.0,689,Plotter,JPW,W14,JPW-W14,Japan Surveillance,JAPAN,4.4e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,74.03717827992085
289.0,0.13,0.84,1.44,0.012,0.0,0.0,19.34242268082221,11.07918124604763,W,57.0,691,Plotter,JPW,W15,JPW-W15,Japan Surveillance,JAPAN,2.2e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,68.79161549283326
288.0,0.13,0.85,1.44,0.011,0.0,0.0,18.73239375982297,11.07918124604763,W,28.0,693,Plotter,JPW,W16,JPW-W16,Japan Surveillance,JAPAN,5.4e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,49.24599093046804
288.0,0.13,0.85,1.44,0.011,0.0,0.0,19.32221929473392,11.07918124604763,W,52.0,694,Plotter,JPW,W16,JPW-W16,Japan Surveillance,JAPAN,2.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,69.0860896926997
289.0,0.14,0.8,1.44,0.012,0.0,0.0,19.11394335230684,11.07918124604763,W,56.0,698,Plotter,JPW,W17,JPW-W17,Japan Surveillance,JAPAN,1.3e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,61.72421879687618
289.0,0.19,1.08,1.44,0.012,0.0,0.0,18.77815125038364,11.07918124604763,W,104.0,701,Plotter,JPW,W18,JPW-W18,Japan Surveillance,JAPAN,6e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,83.205948819677
289.0,0.19,1.08,1.44,0.012,0.0,0.0,19.32221929473392,11.07918124604763,W,126.0,703,Plotter,JPW,W18,JPW-W18,Japan Surveillance,JAPAN,2.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,101.83066637515248
289.0,0.19,1.08,1.44,0.012,0.0,0.0,19.47712125471966,11.07918124604763,W,131.0,704,Plotter,JPW,W18,JPW-W18,Japan Surveillance,JAPAN,3e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,109.55841921082225
284.0,0.014,0.86,1.44,0.007,0.0,0.0,19.49136169383427,11.07918124604763,W,25.0,706,Plotter,JPW,W2,JPW-W2,Japan Surveillance,JAPAN,3.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,52.88011466251327
284.0,0.019,0.88,1.44,0.008,0.0,0.0,18.74036268949424,11.07918124604763,W,24.0,709,Plotter,JPW,W4,JPW-W4,Japan Surveillance,JAPAN,5.5e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,22.34487214713604
286.0,0.02,0.88,1.44,0.008,0.0,0.0,19.95424250943933,11.07918124604763,W,61.0,714,Plotter,JPW,W5,JPW-W5,Japan Surveillance,JAPAN,9e+19,120000000000.0,,high,,UN-SPEC,NO,NO,PWR,85.93979366189866
286.0,0.04,0.92,1.44,0.009,0.0,0.0,19.96378782734556,11.07918124604763,W,63.0,719,Plotter,JPW,W7,JPW-W7,Japan Surveillance,JAPAN,9.2e+19,120000000000.0,,high,,UN-SPEC,NO,NO,PWR,87.16608709799175
284.0,0.041,0.92,1.44,0.009,0.0,0.0,18.68124123737559,11.07918124604763,W,8.0,720,Plotter,JPW,W8,JPW-W8,Japan Surveillance,JAPAN,4.8e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,20.9410152605907
288.0,0.05,0.63,1.38,0.004,0.22,0.23,19.35218251811136,11.02540229093732,P,33.09999999999999,746,Plotter,KO2,P1,KO2-P1,S. Korea Surveillance,S-KOREA,2.25e+19,106023537614.4276,,low,-62.4,480.2195,YES,YES,PWR,39.36090703675433
288.0,0.03,0.07,1.7,0.01,0.41,0.11,19.35218251811136,11.02540229093732,W,28.5,754,Plotter,KO2,W1,KO2-W1,S. Korea Surveillance,S-KOREA,2.25e+19,106023537614.4276,,low,-17.0,565.37,YES,YES,PWR,41.07595981504928
290.0,0.06,0.65,1.36,0.008,0.26,0.2,18.70910028155117,11.25959387888595,P,7.0,757,Plotter,KO3,P1,KO3-P1,S. Korea Surveillance,S-KOREA,5.118e+18,181800000000.0,,low,,492.975,YES,NO,PWR,17.97126456506666
290.0,0.06,0.65,1.36,0.008,0.26,0.2,18.70910028155117,11.25959387888595,P,10.72777777777778,758,Plotter,KO3,P1,KO3-P1,S. Korea Surveillance,S-KOREA,5.118e+18,181800000000.0,,low,,489.528,YES,NO,PWR,17.97126456506666
290.0,0.02,0.18,1.53,0.012,0.51,0.13,18.70910028155117,11.25959387888595,W,38.76111111111111,767,Plotter,KO3,W1,KO3-W1,S. Korea Surveillance,S-KOREA,5.118e+18,181800000000.0,,low,,496.422,YES,NO,PWR,18.61948995909927
290.0,0.05,0.66,1.27,0.007,0.22,0.21,18.73615737527313,11.28780172993023,P,10.33333333333333,773,Plotter,KO4,P1,KO4-P1,S. Korea Surveillance,S-KOREA,5.447e+18,194000000000.0,,low,,510,YES,NO,PWR,18.473038778483808
290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.22055261986635,11.20411998265593,P,20.61666666666667,775,Plotter,KO4,P1,KO4-P1,S. Korea Surveillance,S-KOREA,1.6617e+19,160000000000.0,,low,,510,YES,NO,PWR,32.26531907155707
290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.72841871839723,11.07035577091195,P,35.78888888888889,781,Plotter,KO4,P1,KO4-P1,S. Korea Surveillance,S-KOREA,5.3508e+19,117586041688.6297,,low,,510,YES,NO,PWR,57.89872677616217
278.3333333333333,0.05399999999999999,0.656,1.25,0.009200000000000002,0.252,0.19,17.98227123303957,9.690196080028514,P,2.222222222222221,788,Plotter,KU1,P1,KU1-P1,Taiwan Surveillance,TAIWAN,9.6e+17,4900000000.0,,low,,,NO,NO,BWR,11.036862786474007
274.0,0.0752,0.6100000000000001,1.362,0.0072,0.276,0.19875,18.30749603791321,9.643452676486188,P,26.11111111111111,791,Plotter,KU2,P1,KU2-P1,Taiwan Surveillance,TAIWAN,2.03e+18,4400000000.0,,low,,,NO,NO,BWR,19.481223311551148
280.0,0.06,0.71,0.69,0.01,0.25,0.21,19.24551266781415,11.08394822919721,F,8.333333333333334,796,Plotter,KWE,F1,KWE-F1,USA Surveillance,USA,1.76e+19,121324421503.0993,,low,,465.7572499999999,YES,NO,PWR,33.94084072243337
274.0,0.06,0.67,1.46,0.01,0.24,0.215,17.34242268082221,8.876068097667977,P,4.1,814,Plotter,LEB,P1,LEB-P1,Switzerland Surveillance,SWITZERLAND,2.2e+17,751740758.2357986,,low,,UN-SPEC,NO,NO,PWR,6.0851529955224555
292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,19.42813479402879,10.91987729129473,P,51.23333333333333,831,Plotter,MC1,P1,MC1-P1,USA Surveillance,USA,2.68e+19,83152879174.64685,,low,,455,YES,NO,PWR,44.498111744711444
292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,19.15533603746506,11.02205216036896,W,94.77777777777779,837,Plotter,MC1,W1,MC1-W1,USA Surveillance,USA,1.43e+19,105208822591.1447,,low,-26.55555555555555,443,YES,YES,PWR,86.52651632962764
291.6666666666667,0.154,0.78,0.686,0.012,0.179,0.181,19.14612803567824,11.02822809811613,F,50.55555555555556,845,Plotter,MC2,F1,MC2-F1,USA Surveillance,USA,1.4e+19,106715646099.2077,,low,,437,YES,NO,PWR,58.94549900700849
292.2222222222222,0.036,0.736,1.83,0.013,0.2,0.059,19.45484486000851,10.98106625877507,W,22.75,851,Plotter,MC2,W1,MC2-W1,USA Surveillance,USA,2.85e+19,95734011815.39096,,low,,513,YES,NO,PWR,41.351920558594166
286.6666666666667,0.279,0.059,1.104,0.013,0.247,0.12,19.2405492482826,10.55705121052963,W,31.0,862,Plotter,ML2,W1,ML2-W1,USA Surveillance,USA,1.74e+19,36062116373.69306,,low,,504,YES,NO,PWR,57.20250888789655
284.4444444444445,0.279,0.059,1.104,0.013,0.247,0.12,18.51054501020661,10.53461714855158,W,38.33333333333334,863,Plotter,ML2,W1,ML2-W1,USA Surveillance,USA,3.24e+18,34246575342.46575,,low,,504,YES,NO,PWR,36.573108439969396
292.2222222222222,0.05,0.62,1.31,0.014,0.22,0.23,19.29666519026153,10.89476859633422,P,15.63333333333333,866,Plotter,ML3,P1,ML3-P1,USA Surveillance,USA,1.98e+19,78481735159.81735,,low,,448,YES,NO,PWR,33.6825169090494
292.2222222222222,0.05,0.62,1.31,0.014,0.22,0.23,19.4996870826184,10.8610013892818,P,15.0,870,Plotter,ML3,P1,ML3-P1,USA Surveillance,USA,3.16e+19,72610828020.79427,,low,,448,YES,NO,PWR,42.551559617452874
292.2222222222222,0.05,0.62,1.31,0.014,0.22,0.23,19.4996870826184,10.8610013892818,P,25.0,871,Plotter,ML3,P1,ML3-P1,USA Surveillance,USA,3.16e+19,72610828020.79427,,low,,448,YES,NO,PWR,42.551559617452874
292.2222222222222,0.038,0.06,1.33,0.018,0.13,0.14,19.29666519026153,10.89476859633422,W,-2.794444444444445,872,Plotter,ML3,W1,ML3-W1,USA Surveillance,USA,1.98e+19,78481735159.81735,,low,,552,YES,NO,PWR,34.84380549618681
291.3,0.06,0.58,1.45,0.005,0.24,0.22,18.70156798505593,11.31066677543008,P,8.322222222222226,877,Plotter,MS1,P1,MS1-P1,Taiwan Surveillance,TAIWAN,5.03e+18,204487504715.8152,,low,-28.88888888888889,,NO,YES,BWR,16.991972429757734
291.3,0.06,0.58,1.45,0.005,0.24,0.22,19.03342375548695,11.17859129135846,P,16.65555555555556,879,Plotter,MS1,P1,MS1-P1,Taiwan Surveillance,TAIWAN,1.08e+19,150865970671.6553,,low,-28.88888888888889,,NO,YES,PWR,24.898413772478836
291.3,0.06,0.58,1.45,0.005,0.24,0.22,19.33645973384853,11.16833624634705,P,31.1,881,Plotter,MS1,P1,MS1-P1,Taiwan Surveillance,TAIWAN,2.17e+19,147345286091.5828,,low,-28.88888888888889,,NO,YES,PWR,35.29308882345981
291.3,0.054,0.13,1.39,0.017,0.51,0.11,19.62940959910272,11.12413694991812,W,24.95555555555556,886,Plotter,MS1,W1,MS1-W1,Taiwan Surveillance,TAIWAN,4.26e+19,133087402808.7065,,low,-45.55555555555556,UN-SPEC,NO,YES,PWR,52.44387013513396
291.3,0.06,0.62,1.3,0.007,0.18,0.22,19.09342168516223,11.18316373608893,P,27.74444444444445,892,Plotter,MS2,P1,MS2-P1,Taiwan Surveillance,TAIWAN,1.24e+19,152462745482.2337,,low,-31.66666666666667,,NO,YES,PWR,26.83012746510889
291.3,0.07,0.07,1.43,0.013,0.49,0.16,19.09342168516223,11.18316373608893,W,13.88888888888889,898,Plotter,MS2,W1,MS2-W1,Taiwan Surveillance,TAIWAN,1.24e+19,152462745482.2337,,low,-40.0,UN-SPEC,NO,YES,PWR,27.95823647423269
278.3333333333333,0.1,0.528,1.332,0.013,0.154,0.238,18.70070371714502,10.54293226754522,P,56.66666666666666,906,Plotter,MY1,P1,MY1-P1,USA Surveillance,USA,5.02e+18,34908586789.14435,,low,,420.3503333333333,YES,NO,PWR,33.598092870072726
287.7777777777778,0.156,0.828,0.703,0.019,0.24,0.195,18.48572142648158,10.94552213438799,F,27.22222222222222,913,Plotter,NA1,F1,NA1-F1,USA Surveillance,USA,3.06e+18,88210875882.10873,,low,,,NO,NO,PWR,51.304206118621316
289.4444444444445,0.156,0.828,0.703,0.019,0.24,0.195,18.9604707775343,10.69081215895679,F,40.0,917,Plotter,NA1,F1,NA1-F1,USA Surveillance,USA,9.13e+18,49069559459.62215,,low,,487,YES,NO,PWR,59.34557284426715
287.7777777777778,0.086,0.11,1.37,0.02,0.35,0.06,18.48572142648158,10.94552213438799,W,47.22222222222222,919,Plotter,NA1,W1,NA1-W1,USA Surveillance,USA,3.06e+18,88210875882.10873,,low,,442,YES,NO,PWR,18.849749228335476
287.7777777777778,0.088,0.084,1.82,0.017,0.25,0.08,18.45636603312904,10.95755942619368,W,8.333333333333334,928,Plotter,NA2,W1,NA2-W1,USA Surveillance,USA,2.86e+18,90690005073.56671,,low,,525,YES,NO,PWR,18.269577095177752
291.1111111111111,0.11,0.63,1.4,0.012,0.2,0.2,17.91907809237608,10.49085255972641,P,12.77777777777778,932,Plotter,OC1,P1,OC1-P1,USA Surveillance,USA,8.3e+17,30963679231.20542,,low,,461.5,YES,NO,BWR,20.461921475407895
291.1111111111111,0.11,0.63,1.4,0.012,0.2,0.2,17.91907809237608,10.49085255972641,P,16.66666666666667,933,Plotter,OC1,P1,OC1-P1,USA Surveillance,USA,8.3e+17,30963679231.20542,,low,,466.8,YES,NO,PWR,20.461921475407895
290.0,0.1,0.5,1.42,0.015,0.23,0.21,18.18184358794477,10.4655530367955,P,31.11111111111111,934,Plotter,OC1,P2,OC1-P2,USA Surveillance,USA,1.52e+18,29211444736.55889,,low,,443.6,YES,NO,PWR,19.049728862742164
290.0,0.1,0.5,1.42,0.015,0.23,0.21,18.18184358794477,10.4655530367955,P,16.11111111111111,935,Plotter,OC1,P2,OC1-P2,USA Surveillance,USA,1.52e+18,29211444736.55889,,low,,448.9,YES,NO,PWR,19.049728862742164
291.1111111111111,0.32,0.59,1.47,0.016,0.54,0.08,18.99387691494121,10.72274860128292,W,105.0,946,Plotter,OC1,W1,OC1-W1,USA Surveillance,USA,9.86e+18,52813944081.06736,,low,,436.7,YES,NO,PWR,82.5862747868113
291.6666666666667,0.02,0.76,0.72,0.014,0.21,0.24,17.86864443839482,10.39670997785976,F,6.666666666666667,958,Plotter,OC3,F1,OC3-F1,USA Surveillance,USA,7.39e+17,24929293910.64046,,low,,407.6,YES,NO,PWR,5.266254831946307
291.6666666666667,0.02,0.76,0.72,0.014,0.21,0.24,17.86864443839482,10.39670997785976,F,4.444444444444445,959,Plotter,OC3,F1,OC3-F1,USA Surveillance,USA,7.39e+17,24929293910.64046,,low,,435.1,YES,NO,PWR,5.266254831946307
292.2222222222222,0.01,0.73,0.58,0.011,0.24,0.21,18.49415459401844,10.72350638054658,F,3.888888888888889,963,Plotter,OC3,F2,OC3-F2,USA Surveillance,USA,3.12e+18,52906176999.65,,low,,401.3,YES,NO,PWR,10.387070760408463
291.1111111111111,0.01,0.73,0.58,0.011,0.24,0.21,19.16136800223498,10.76991036142231,F,21.11111111111111,964,Plotter,OC3,F2,OC3-F2,USA Surveillance,USA,1.45e+19,58872213030.03669,,low,,401.3,YES,NO,PWR,23.16014372950356
276.6666666666667,0.11,0.63,1.4,0.012,0.2,0.2,18.19589965240923,10.20221577580113,P,29.6,971,Plotter,OYS,P2,OYS-P2,USA Surveillance,USA,1.57e+18,15930000000.0,,low,,,NO,NO,BWR,27.698623476797195
276.6666666666667,0.16,0.62,1.41,0.014,0.24,0.23,18.2405492482826,10.24674470972384,P,49.07777777777778,973,Plotter,OYS,P3,OYS-P3,USA Surveillance,USA,1.74e+18,17650000000.0,,low,,,NO,NO,BWR,39.90745466417192
276.6666666666667,0.29,0.69,1.575,0.016,0.47,0.09,18.24856174135957,9.931722231817425,W,96.94999999999999,1010,Plotter,OYS,W4,OYS-W4,USA Surveillance,USA,1.7724e+18,8545200000.000001,,low,,,NO,NO,BWR,81.05718426827875
276.6666666666667,0.11,0.24,1.485,0.015,0.13,0.17,18.23044892137827,10.23653726148869,W,42.78888888888888,1012,Plotter,OYS,W5,OYS-W5,USA Surveillance,USA,1.7e+18,17240000000.0,,low,,,NO,NO,BWR,23.660138964661776
276.6666666666667,0.11,0.24,1.485,0.015,0.13,0.17,18.25027358623225,9.93343666782628,W,43.71666666666667,1013,Plotter,OYS,W5,OYS-W5,USA Surveillance,USA,1.7794e+18,8579000000.0,,low,,,NO,NO,BWR,24.30523787815414
276.6666666666667,0.01,0.9,1.33,0.012,0.43,0.07,18.06818586174616,10.07445071895459,W,0.1166666666666671,1015,Plotter,OYS,WBWR1,OYS-WBWR1,USA Surveillance,USA,1.17e+18,11870000000.0,,low,,,NO,NO,BWR,12.726887617468838
276.6666666666667,0.01,0.9,1.33,0.012,0.43,0.07,18.43898511919634,10.12215031944081,W,12.37222222222222,1018,Plotter,OYS,WBWR1,OYS-WBWR1,USA Surveillance,USA,2.7478e+18,13248000000.0,,low,,,NO,NO,BWR,19.4493647252873
276.6666666666667,0.2,1.05,1.28,0.019,0.17,0.11,18.2500050284869,9.93316828316062,W,68.52777777777777,1022,Plotter,OYS,WBWR2,OYS-WBWR2,USA Surveillance,USA,1.7783e+18,8573700000.0,,low,,,NO,NO,BWR,80.8913868453832
276.6666666666667,0.059,0.93,1.32,0.009,0.4,0.09,18.13353890837022,10.13987908640124,W,34.04444444444444,1023,Plotter,OYS,WBWR3,OYS-WBWR3,USA Surveillance,USA,1.36e+18,13800000000.0,,low,,,NO,NO,BWR,13.542100253740813
290.0,0.11,1.0,0.85,0.008,0.16,0.19,18.69019608002851,11.30102999566398,F,2.0,1026,Plotter,P10,F1,P10-F1,German PWR Surveillance,GERMANY,4.9e+18,200000000000.0,,low,-49.0,482,YES,YES,BWR,39.263587180921014
290.0,0.08,0.97,0.79,0.008,0.18,0.19,19.30102999566398,11.30102999566398,F,21.0,1033,Plotter,P10,F2,P10-F2,German PWR Surveillance,GERMANY,2e+19,200000000000.0,,low,-30.0,451.5,YES,YES,PWR,35.628905610305864
290.0,0.07,0.93,1.6,0.007,0.18,0.08,19.17609125905568,11.30102999566398,W,27.0,1036,Plotter,P10,W1,P10-W1,German PWR Surveillance,GERMANY,1.5e+19,200000000000.0,,low,-19.0,650,YES,YES,PWR,31.37575669053063
290.0,0.07,0.93,1.6,0.007,0.18,0.08,19.27875360095283,11.30102999566398,W,32.0,1037,Plotter,P10,W1,P10-W1,German PWR Surveillance,GERMANY,1.9e+19,200000000000.0,,low,-19.0,650,YES,YES,PWR,35.31224910250849
290.0,0.03,0.84,0.88,0.006,0.27,0.21,18.77524625974024,10.30102999566398,F,14.0,1040,Plotter,P135,F1,P135-F1,German PWR Surveillance,GERMANY,5.96e+18,20000000000.0,,low,-47.0,428,YES,YES,PWR,15.497794723335172
290.0,0.04,0.98,1.77,0.008,0.22,0.07,18.40140054078154,10.30102999566398,W,11.0,1049,Plotter,P136,W1,P136-W1,German PWR Surveillance,GERMANY,2.52e+18,20000000000.0,,low,-31.0,,NO,YES,PWR,13.175483541675131
290.0,0.03,0.75,1.32,0.008,0.24,0.21,18.31386722036915,10.30102999566398,F,-4.0,1051,Plotter,P137,F1,P137-F1,German PWR Surveillance,GERMANY,2.06e+18,20000000000.0,,low,-37.0,465,YES,YES,PWR,9.18919778991558
290.0,0.03,0.77,1.39,0.006,0.28,0.21,18.39794000867204,10.30102999566398,F,-9.0,1053,Plotter,P137,F2,P137-F2,German PWR Surveillance,GERMANY,2.5e+18,20000000000.0,,low,-19.0,461,YES,YES,PWR,10.063555283826723
290.0,0.08,0.9,0.86,0.009,0.26,0.21,18.44247976906445,10.30102999566398,F,6.0,1057,Plotter,P15,F1,P15-F1,German PWR Surveillance,GERMANY,2.77e+18,20000000000.0,,low,-49.0,442,YES,YES,PWR,17.83506158055701
290.0,0.07,0.87,0.86,0.006,0.22,0.21,18.81954393554187,10.30102999566398,F,9.0,1060,Plotter,P15,F2,P15-F2,German PWR Surveillance,GERMANY,6.6e+18,20000000000.0,,low,-60.0,457,YES,YES,PWR,16.306693633709955
295.0,0.09,0.97,0.81,0.007,0.15,0.19,18.75204844781944,11.33266112173179,F,18.0,1065,Plotter,P151,F1,P151-F1,CARISMA/CARINA,GERMANY,5.65e+18,215110258284.6004,,low,,,NO,NO,PWR,26.72514459366559
290.0,0.08,1.7,1.41,0.012,0.15,0.045,18.78175537465247,10.30102999566398,W,57.0,1072,Plotter,P16,W1,P16-W1,German PWR Surveillance,GERMANY,6.05e+18,20000000000.0,,low,-55.0,555,YES,YES,PWR,34.15601684632362
290.0,0.04,0.98,1.74,0.008,0.25,0.05,18.50379068305718,10.30102999566398,W,14.0,1082,Plotter,P18,W1,P18-W1,German PWR Surveillance,GERMANY,3.19e+18,20000000000.0,,low,-28.0,,NO,YES,PWR,14.821653311154
284.0,0.11,0.81,0.68,0.01,0.26,0.2,19.54406804435028,11.32221929473392,F,28.0,1089,Plotter,P19,F2,P19-F2,German PWR Surveillance,GERMANY,3.5e+19,210000000000.0,,low,,476,YES,NO,PWR,64.80787583813806
282.0,0.1,0.83,0.75,0.015,0.29,0.27,18.92427928606188,10.74036268949424,F,31.0,1095,Plotter,P23,F1,P23-F1,German PWR Surveillance,GERMANY,8.4e+18,55000000000.0,,low,-18.0,450,YES,YES,PWR,40.289674980737544
282.0,0.1,0.83,0.75,0.015,0.29,0.27,19.33041377334919,10.74036268949424,F,49.0,1097,Plotter,P23,F1,P23-F1,German PWR Surveillance,GERMANY,2.14e+19,55000000000.0,,low,-18.0,450,YES,YES,PWR,53.92485568565901
282.0,0.19,1.15,1.1,0.014,0.12,0.085,19.53402610605614,10.74036268949424,W,86.0,1105,Plotter,P23,W1,P23-W1,German PWR Surveillance,GERMANY,3.42e+19,55000000000.0,,low,-12.0,,NO,YES,PWR,126.81558582432461
282.0,0.1,0.44,0.9,0.014,0.2,0.08,19.1846914308176,10.74036268949424,W,25.0,1108,Plotter,P23,W2,P23-W2,German PWR Surveillance,GERMANY,1.53e+19,55000000000.0,,low,10.0,,NO,YES,PWR,49.4352235638179
290.0,0.04,0.75,1.38,0.007,0.24,0.19,18.7979596437372,10.30102999566398,F,16.0,1114,Plotter,P24,F1,P24-F1,German PWR Surveillance,GERMANY,6.28e+18,20000000000.0,,low,-49.0,483,YES,YES,PWR,15.999737896362314
285.0,0.12,0.97,0.72,0.015,0.2,0.23,18.76342799356294,10.30102999566398,F,30.0,1125,Plotter,P7,F2,P7-F2,German PWR Surveillance,GERMANY,5.8e+18,20000000000.0,,low,-7.0,,NO,YES,PWR,48.046192468639696
290.0,0.12,0.98,0.82,0.006,0.16,0.2,18.34242268082221,10.30102999566398,F,10.0,1130,Plotter,P8,F1,P8-F1,German PWR Surveillance,GERMANY,2.2e+18,20000000000.0,,low,-61.0,,NO,YES,PWR,39.02783079487403
277.2222222222222,0.25,0.53,1.368,0.012,0.18,0.115,18.97220283837907,10.7573928878089,P,95.0,1135,Plotter,PAL,P1,PAL-P1,USA Surveillance,USA,9.38e+18,57199586309.17535,,low,,439.7936666666666,YES,NO,PWR,70.77769564662896
278.8888888888889,0.25,0.53,1.368,0.012,0.18,0.115,19.32014628611105,10.59345297456201,P,82.67777777777776,1137,Plotter,PAL,P1,PAL-P1,USA Surveillance,USA,2.09e+19,39215068192.93964,,low,,439.7936666666666,YES,NO,PWR,85.92044117480924
278.3333333333333,0.174,0.665,1.465,0.01,0.186,0.219,19.2148438480477,10.71821416036661,SRM,76.11111111111111,1141,Plotter,PAL,SRM1,PAL-SRM1,USA Surveillance,USA,1.64e+19,52265385782.28536,,low,,,NO,NO,PWR,69.02869210602964
