temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),Product Form,Measured DT41J  [C],index,datatype,Short Plant ID,Matl / PF ID,alloy,PLOTTER-15 Set Name,Nation,fluence_n_cm2,flux_n_cm2_sec,delta_sigma_y_MPa,fluence_group,Measured Unirradiated Value  [C],Un-Irradiated YS  [MPa],YS(u) Known?,Unirradiated T Known?,Reactor Type,E900 Preds
276.0,0.03,0.98,1.44,0.007,0.0,0.0,17.6232492903979,9.146128035678238,W,3.0,553,Plotter,JBW,W13,JBW-W13,Japan Surveillance,JAPAN,4.2e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,3.9753279205301197
276.0,0.07,0.63,1.44,0.012,0.0,0.0,17.04139268515823,9.146128035678238,W,-1.0,558,Plotter,JBW,W15,JBW-W15,Japan Surveillance,JAPAN,1.1e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,3.7239004876861697
276.0,0.08,0.69,1.44,0.01,0.0,0.0,18.0,9.146128035678238,W,24.0,568,Plotter,JBW,W18,JBW-W18,Japan Surveillance,JAPAN,1e+18,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,15.410711295540217
276.0,0.09,0.65,1.44,0.014,0.0,0.0,17.68124123737559,9.146128035678238,W,22.0,571,Plotter,JBW,W19,JBW-W19,Japan Surveillance,JAPAN,4.8e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,12.802785280732424
276.0,0.01,0.68,1.44,0.006,0.0,0.0,18.23044892137827,10.11394335230684,W,13.0,573,Plotter,JBW,W2,JBW-W2,Japan Surveillance,JAPAN,1.7e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,7.264996464470771
276.0,0.09,0.66,1.44,0.013,0.0,0.0,17.6232492903979,9.146128035678238,W,8.0,575,Plotter,JBW,W20,JBW-W20,Japan Surveillance,JAPAN,4.2e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,12.025232122610817
276.0,0.09,0.66,1.44,0.013,0.0,0.0,18.0,9.146128035678238,W,20.0,577,Plotter,JBW,W20,JBW-W20,Japan Surveillance,JAPAN,1e+18,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,17.595386135537105
276.0,0.09,0.67,1.44,0.013,0.0,0.0,17.50514997831991,9.146128035678238,W,5.0,581,Plotter,JBW,W21,JBW-W21,Japan Surveillance,JAPAN,3.2e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,10.557810721870052
276.0,0.13,0.84,1.44,0.015,0.0,0.0,18.17609125905568,10.11394335230684,W,27.0,593,Plotter,JBW,W24,JBW-W24,Japan Surveillance,JAPAN,1.5e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,34.875224439086935
276.0,0.01,0.97,1.44,0.006,0.0,0.0,17.66275783168157,9.146128035678238,W,5.0,599,Plotter,JBW,W7,JBW-W7,Japan Surveillance,JAPAN,4.6e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,4.0798092021030365
276.0,0.01,0.99,1.44,0.007,0.0,0.0,18.11394335230684,10.11394335230684,W,6.0,603,Plotter,JBW,W8,JBW-W8,Japan Surveillance,JAPAN,1.3e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,7.7292247630209925
289.0,0.02,0.75,1.35,0.005,0.0,0.0,18.93449845124357,11.07918124604763,F,7.0,607,Plotter,JPF,F2,JPF-F2,Japan Surveillance,JAPAN,8.6e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,12.93313766141792
289.0,0.029,0.73,1.35,0.005,0.0,0.0,19.41497334797082,11.07918124604763,F,10.0,609,Plotter,JPF,F3,JPF-F3,Japan Surveillance,JAPAN,2.6e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,24.365171989945583
289.0,0.03,0.73,1.35,0.005,0.0,0.0,19.43136376415899,11.07918124604763,F,15.0,611,Plotter,JPF,F4,JPF-F4,Japan Surveillance,JAPAN,2.7e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,24.90303830312643
289.0,0.035,0.74,1.35,0.005,0.0,0.0,18.79239168949825,11.07918124604763,F,16.0,612,Plotter,JPF,F5,JPF-F5,Japan Surveillance,JAPAN,6.2e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,10.805203739001492
289.0,0.035,0.74,1.35,0.005,0.0,0.0,19.49136169383427,11.07918124604763,F,19.0,613,Plotter,JPF,F5,JPF-F5,Japan Surveillance,JAPAN,3.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,27.24796983735011
284.0,0.039,0.76,1.35,0.005,0.0,0.0,18.8750612633917,11.07918124604763,F,7.0,616,Plotter,JPF,F7,JPF-F7,Japan Surveillance,JAPAN,7.5e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,14.810748383611024
286.0,0.07,0.59,1.35,0.009,0.0,0.0,19.96378782734556,11.07918124604763,P,61.0,621,Plotter,JPP,P10,JPP-P10,Japan Surveillance,JAPAN,9.2e+19,120000000000.0,,high,,UN-SPEC,NO,NO,PWR,67.67928404324432
289.0,0.09,0.55,1.35,0.01,0.0,0.0,18.47712125471966,11.07918124604763,P,22.0,622,Plotter,JPP,P11,JPP-P11,Japan Surveillance,JAPAN,3e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,19.899293267469563
289.0,0.09,0.55,1.35,0.01,0.0,0.0,19.30102999566398,11.07918124604763,P,42.0,623,Plotter,JPP,P11,JPP-P11,Japan Surveillance,JAPAN,2e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,39.26166181902304
289.0,0.1,0.57,1.35,0.01,0.0,0.0,19.34242268082221,11.07918124604763,P,41.0,626,Plotter,JPP,P12,JPP-P12,Japan Surveillance,JAPAN,2.2e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,44.6917700202455
289.0,0.12,0.58,1.35,0.014,0.0,0.0,19.64345267648619,11.07918124604763,P,81.0,635,Plotter,JPP,P14,JPP-P14,Japan Surveillance,JAPAN,4.4e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,68.16054970689015
289.0,0.13,0.58,1.35,0.014,0.0,0.0,18.60205999132796,11.07918124604763,P,22.0,636,Plotter,JPP,P15,JPP-P15,Japan Surveillance,JAPAN,4e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,33.82469105812907
289.0,0.13,0.58,1.35,0.014,0.0,0.0,19.67209785793572,11.07918124604763,P,88.0,639,Plotter,JPP,P15,JPP-P15,Japan Surveillance,JAPAN,4.7e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,73.9253987853831
289.0,0.16,0.59,1.35,0.011,0.0,0.0,18.77815125038364,11.07918124604763,P,46.0,640,Plotter,JPP,P16,JPP-P16,Japan Surveillance,JAPAN,6e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,46.5385393990673
289.0,0.16,0.59,1.35,0.011,0.0,0.0,19.07918124604763,11.07918124604763,P,52.0,641,Plotter,JPP,P16,JPP-P16,Japan Surveillance,JAPAN,1.2e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,56.6943397405606
289.0,0.16,0.61,1.35,0.01,0.0,0.0,18.47712125471966,11.07918124604763,P,26.0,644,Plotter,JPP,P17,JPP-P17,Japan Surveillance,JAPAN,3e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,38.375239743473095
286.0,0.16,0.61,1.35,0.01,0.0,0.0,19.7481880270062,11.07918124604763,P,99.0,647,Plotter,JPP,P17,JPP-P17,Japan Surveillance,JAPAN,5.6e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,94.35186962583725
288.0,0.03,0.64,1.35,0.007,0.0,0.0,19.30102999566398,11.07918124604763,P,10.0,653,Plotter,JPP,P3,JPP-P3,Japan Surveillance,JAPAN,2e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,19.967340949884942
286.0,0.04,0.62,1.35,0.003,0.0,0.0,19.97772360528885,11.07918124604763,P,61.0,657,Plotter,JPP,P5,JPP-P5,Japan Surveillance,JAPAN,9.5e+19,120000000000.0,,high,,UN-SPEC,NO,NO,PWR,49.577947204801326
289.0,0.07,0.56,1.35,0.013,0.0,0.0,18.47712125471966,11.07918124604763,P,9.0,668,Plotter,JPP,P9,JPP-P9,Japan Surveillance,JAPAN,3e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,15.598208251571734
289.0,0.07,0.56,1.35,0.013,0.0,0.0,19.39794000867204,11.07918124604763,P,32.0,670,Plotter,JPP,P9,JPP-P9,Japan Surveillance,JAPAN,2.5e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,36.66000644514784
289.0,0.14,0.8,1.44,0.012,0.0,0.0,19.11394335230684,11.07918124604763,W,56.0,698,Plotter,JPW,W17,JPW-W17,Japan Surveillance,JAPAN,1.3e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,60.05716113461591
286.0,0.14,0.8,1.44,0.012,0.0,0.0,19.7481880270062,11.07918124604763,W,106.0,700,Plotter,JPW,W17,JPW-W17,Japan Surveillance,JAPAN,5.6e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,101.60325025260445
289.0,0.017,0.9,1.44,0.006,0.0,0.0,18.79239168949825,11.07918124604763,W,24.0,708,Plotter,JPW,W3,JPW-W3,Japan Surveillance,JAPAN,6.2e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,13.035977660493556
286.0,0.02,0.88,1.44,0.008,0.0,0.0,19.95424250943933,11.07918124604763,W,61.0,714,Plotter,JPW,W5,JPW-W5,Japan Surveillance,JAPAN,9e+19,120000000000.0,,high,,UN-SPEC,NO,NO,PWR,66.07814461411182
288.0,0.04,0.9,1.44,0.008,0.0,0.0,19.5910646070265,11.07918124604763,W,37.0,718,Plotter,JPW,W6,JPW-W6,Japan Surveillance,JAPAN,3.9e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,42.34204732214977
284.0,0.041,0.92,1.44,0.009,0.0,0.0,18.68124123737559,11.07918124604763,W,8.0,720,Plotter,JPW,W8,JPW-W8,Japan Surveillance,JAPAN,4.8e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,15.530039398775259
284.0,0.041,0.92,1.44,0.009,0.0,0.0,19.47712125471966,11.07918124604763,W,24.0,721,Plotter,JPW,W8,JPW-W8,Japan Surveillance,JAPAN,3e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,41.43042507114107
282.6,0.05,0.7,0.64,0.006,0.25,0.21,18.73078227566639,11.14921911265538,F,-5.200000000000003,727,Plotter,KO1,F1,KO1-F1,S. Korea Surveillance,S-KOREA,5.38e+18,141000000000.0,,low,-37.5,,NO,YES,PWR,11.779591911551705
282.6,0.05,0.7,0.64,0.006,0.25,0.21,19.46834733041216,10.88523479222011,F,7.100000000000001,733,Plotter,KO1,F1,KO1-F1,S. Korea Surveillance,S-KOREA,2.94e+19,76777645944.94182,,low,-37.5,,NO,YES,PWR,25.193346089332486
282.6,0.22,0.643,1.52,0.012,0.37,0.1,19.0899051114394,10.91795412355009,W,115.8,739,Plotter,KO1,W1,KO1-W1,S. Korea Surveillance,S-KOREA,1.23e+19,82785470913.3248,,low,-21.2,,NO,YES,PWR,87.04611805800153
288.0,0.05,0.63,1.38,0.004,0.22,0.23,19.03742649794062,11.07710066579111,P,30.9,745,Plotter,KO2,P1,KO2-P1,S. Korea Surveillance,S-KOREA,1.09e+19,119426489289.503,,low,-50.9,479.1855,YES,YES,PWR,18.34148002309521
290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.511482288626,11.17811325231463,P,32.12222222222223,762,Plotter,KO3,P1,KO3-P1,S. Korea Surveillance,S-KOREA,3.247e+19,150700000000.0,,low,,489.528,YES,NO,PWR,36.024909320562784
290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.511482288626,11.17811325231463,W,49.42222222222222,769,Plotter,KO3,W1,KO3-W1,S. Korea Surveillance,S-KOREA,3.247e+19,150700000000.0,,low,,496.422,YES,NO,PWR,32.77418398834482
290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.6605809124273,11.09795107099415,W,52.02222222222222,770,Plotter,KO3,W1,KO3-W1,S. Korea Surveillance,S-KOREA,4.577e+19,125300000000.0,,low,,496.422,YES,NO,PWR,39.97555785888231
290.0,0.05,0.66,1.27,0.007,0.22,0.21,18.73615737527313,11.28780172993023,P,10.33333333333333,773,Plotter,KO4,P1,KO4-P1,S. Korea Surveillance,S-KOREA,5.447e+18,194000000000.0,,low,,510,YES,NO,PWR,13.198832969866576
290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.54504720440118,11.19865708695442,P,30.52777777777778,776,Plotter,KO4,P1,KO4-P1,S. Korea Surveillance,S-KOREA,3.5079e+19,158000000000.0,,low,,517.107,YES,NO,PWR,31.809162424287788
290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.69738628830689,11.07866883394935,P,21.55555555555556,779,Plotter,KO4,P1,KO4-P1,S. Korea Surveillance,S-KOREA,4.9818e+19,119858498798.0248,,low,,510,YES,NO,PWR,37.892064231275754
290.0,0.023,0.12,1.54,0.019,0.5,0.12,18.73615737527313,11.28780172993023,W,9.088888888888889,782,Plotter,KO4,W1,KO4-W1,S. Korea Surveillance,S-KOREA,5.447e+18,194000000000.0,,low,,486.0805,YES,NO,PWR,12.349670067333188
274.0,0.05399999999999999,0.656,1.25,0.009200000000000002,0.252,0.19,18.18184358794477,9.534026106056135,P,-2.777777777777779,787,Plotter,KU1,P1,KU1-P1,Taiwan Surveillance,TAIWAN,1.52e+18,3420000000.0,,low,,,NO,NO,PWR,10.942323794286251
274.0,0.0756,0.9400000000000001,1.336,0.0094,0.416,0.07975,18.18184358794477,9.534026106056135,W,5.555555555555557,789,Plotter,KU1,W1,KU1-W1,Taiwan Surveillance,TAIWAN,1.52e+18,3420000000.0,,low,,UN-SPEC,NO,NO,BWR,20.58744161380192
280.0,0.17,0.64,1.478,0.011,0.225,0.217,18.75434833571102,11.14159837646881,SRM,53.33333333333334,805,Plotter,KWE,SRM2,KWE-SRM2,USA Surveillance,USA,5.68e+18,138547398821.3714,,low,,,NO,NO,PWR,57.396193801798525
280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.41664050733828,10.87251092161626,SRM,83.88888888888889,807,Plotter,KWE,SRM2,KWE-SRM2,USA Surveillance,USA,2.61e+19,74560862232.09511,,low,,,NO,NO,PWR,89.40975129595724
280.0,0.218,0.724,1.37,0.016,0.2,0.12,19.56466606425209,10.85634444277409,W,138.8888888888889,813,Plotter,KWE,W1,KWE-W1,USA Surveillance,USA,3.67e+19,71836380605.19508,,low,,474,YES,NO,PWR,129.53871467651766
274.0,0.05,0.7,1.88,0.005,0.24,0.04,17.34242268082221,8.876068097667977,W,6.9,816,Plotter,LEB,W1,LEB-W1,Switzerland Surveillance,SWITZERLAND,2.2e+17,751740758.2357986,,low,,UN-SPEC,NO,NO,BWR,4.384765269270028
274.0,0.05,0.7,1.88,0.005,0.24,0.04,17.79518458968242,8.949876454230818,W,10.8,817,Plotter,LEB,W1,LEB-W1,Switzerland Surveillance,SWITZERLAND,6.24e+17,890997435.8974359,,low,,UN-SPEC,NO,NO,BWR,7.719242042938596
292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,19.15533603746506,11.02205216036896,W,94.77777777777779,837,Plotter,MC1,W1,MC1-W1,USA Surveillance,USA,1.43e+19,105208822591.1447,,low,-26.55555555555555,443,YES,YES,PWR,88.4474147899
292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,19.42813479402879,10.91987729129473,W,105.6666666666667,839,Plotter,MC1,W1,MC1-W1,USA Surveillance,USA,2.68e+19,83152879174.64685,,low,-26.55555555555555,443,YES,YES,PWR,104.58209648518012
291.6666666666667,0.036,0.736,1.83,0.013,0.2,0.059,18.48429983934679,10.97265600770625,W,21.66666666666667,848,Plotter,MC2,W1,MC2-W1,USA Surveillance,USA,3.05e+18,93897927718.91455,,low,,513,YES,NO,PWR,9.799308531366389
291.6666666666667,0.036,0.736,1.83,0.013,0.2,0.059,19.28555730900777,11.00499532741994,W,11.66666666666667,850,Plotter,MC2,W1,MC2-W1,USA Surveillance,USA,1.93e+19,101156857072.1746,,low,,513,YES,NO,PWR,27.930471050364027
286.6666666666667,0.279,0.059,1.104,0.013,0.247,0.12,19.2405492482826,10.55705121052963,W,31.0,862,Plotter,ML2,W1,ML2-W1,USA Surveillance,USA,1.74e+19,36062116373.69306,,low,,504,YES,NO,PWR,57.6638050864662
286.6666666666667,0.279,0.059,1.104,0.013,0.247,0.12,19.2405492482826,10.55705121052963,W,30.90555555555556,865,Plotter,ML2,W1,ML2-W1,USA Surveillance,USA,1.74e+19,36062116373.69306,,low,,504,YES,NO,PWR,57.6638050864662
292.2222222222222,0.038,0.06,1.33,0.018,0.13,0.14,18.60205999132796,10.97614858602779,W,17.0,873,Plotter,ML3,W1,ML3-W1,USA Surveillance,USA,4e+18,94656095473.92412,,low,,,NO,NO,PWR,9.327860157521124
292.2222222222222,0.038,0.06,1.33,0.018,0.13,0.14,19.4996870826184,10.8610013892818,W,-1.0,874,Plotter,ML3,W1,ML3-W1,USA Surveillance,USA,3.16e+19,72610828020.79427,,low,,,NO,NO,PWR,30.105241557864854
291.3,0.06,0.58,1.45,0.005,0.24,0.22,19.62940959910272,11.12413694991812,P,32.76666666666667,883,Plotter,MS1,P1,MS1-P1,Taiwan Surveillance,TAIWAN,4.26e+19,133087402808.7065,,low,-28.88888888888889,,NO,YES,PWR,38.46094356131776
291.3,0.054,0.13,1.39,0.017,0.51,0.11,18.70156798505593,11.31066677543008,W,13.84444444444444,887,Plotter,MS1,W1,MS1-W1,Taiwan Surveillance,TAIWAN,5.03e+18,204487504715.8152,,low,-45.55555555555556,UN-SPEC,NO,YES,PWR,13.338588065163215
291.3,0.06,0.62,1.3,0.007,0.18,0.22,18.78816837114117,11.33032037188471,P,13.86666666666667,889,Plotter,MS2,P1,MS2-P1,Taiwan Surveillance,TAIWAN,6.14e+18,213953981077.2687,,low,-42.77777777777778,,NO,YES,PWR,16.38152994787496
291.3,0.07,0.07,1.43,0.013,0.49,0.16,18.78816837114117,11.33032037188471,W,5.555555555555557,897,Plotter,MS2,W1,MS2-W1,Taiwan Surveillance,TAIWAN,6.14e+18,213953981077.2687,,low,-40.0,UN-SPEC,NO,YES,PWR,16.26219167690303
291.3,0.07,0.07,1.43,0.013,0.49,0.16,19.09342168516223,11.18316373608893,W,13.88888888888889,898,Plotter,MS2,W1,MS2-W1,Taiwan Surveillance,TAIWAN,1.24e+19,152462745482.2337,,low,-40.0,UN-SPEC,NO,YES,PWR,22.806806269443765
272.2222222222222,0.1,0.528,1.332,0.013,0.154,0.238,19.24551266781415,11.80193053251684,P,65.55555555555556,901,Plotter,MY1,P1,MY1-P1,USA Surveillance,USA,1.76e+19,633768328868.1473,,low,,425,YES,NO,PWR,53.515810735989675
278.3333333333333,0.1,0.528,1.332,0.013,0.154,0.238,18.70070371714502,10.54293226754522,P,57.22222222222222,903,Plotter,MY1,P1,MY1-P1,USA Surveillance,USA,5.02e+18,34908586789.14435,,low,,425,YES,NO,PWR,30.985183618307182
272.2222222222222,0.174,0.665,1.465,0.01,0.186,0.219,19.24551266781415,11.80193053251684,SRM,76.11111111111111,907,Plotter,MY1,SRM1,MY1-SRM1,USA Surveillance,USA,1.76e+19,633768328868.1473,,low,,,NO,NO,PWR,91.19057593378466
278.3333333333333,0.36,0.78,1.418,0.013,0.18,0.176,19.78604121024255,11.62826976064275,W,191.6666666666667,910,Plotter,MY1,W1,MY1-W1,USA Surveillance,USA,6.11e+19,424883396975.4421,,high,,491,YES,NO,PWR,188.39949017558502
278.3333333333333,0.36,0.78,1.418,0.013,0.18,0.176,18.70070371714502,10.54293226754522,W,123.3333333333333,911,Plotter,MY1,W1,MY1-W1,USA Surveillance,USA,5.02e+18,34908586789.14435,,low,,491,YES,NO,PWR,97.75174096061544
288.8888888888889,0.156,0.828,0.703,0.019,0.24,0.195,19.31175386105576,10.64268553872543,F,50.77222222222222,915,Plotter,NA1,F1,NA1-F1,USA Surveillance,USA,2.05e+19,43922347004.53879,,low,,,NO,NO,PWR,70.99384116831477
288.8888888888889,0.156,0.828,0.703,0.019,0.24,0.195,19.31175386105576,10.64268553872543,F,53.11666666666667,918,Plotter,NA1,F1,NA1-F1,USA Surveillance,USA,2.05e+19,43922347004.53879,,low,,487,YES,NO,PWR,70.99384116831477
287.7777777777778,0.11,0.86,0.715,0.018,0.23,0.19,18.45636603312904,10.95755942619368,F,6.666666666666667,922,Plotter,NA2,F1,NA2-F1,USA Surveillance,USA,2.86e+18,90690005073.56671,,low,,,NO,NO,PWR,29.23557855516921
288.8888888888889,0.11,0.86,0.715,0.018,0.23,0.19,19.31806333496276,10.64027978073422,F,44.15555555555556,924,Plotter,NA2,F1,NA2-F1,USA Surveillance,USA,2.08e+19,43679713461.0797,,low,,,NO,NO,PWR,51.895616837978466
289.4444444444445,0.088,0.084,1.82,0.017,0.25,0.08,18.99299509843134,10.70179680199772,W,6.666666666666667,929,Plotter,NA2,W1,NA2-W1,USA Surveillance,USA,9.84e+18,50326508567.78121,,low,,525,YES,NO,PWR,27.253384311453807
276.6666666666667,0.172,0.584,1.16,0.018,0.17,0.2,17.97034687623009,9.245676551436752,P,43.27222222222222,931,Plotter,NM1,PBWR4,NM1-PBWR4,USA Surveillance,USA,9.34e+17,1760664271.861644,,low,,,NO,NO,PWR,33.27507043463977
291.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,17.91907809237608,10.49085255972641,SRM,5.0,940,Plotter,OC1,SRM2,OC1-SRM2,USA Surveillance,USA,8.3e+17,30963679231.20542,,low,,,NO,NO,PWR,27.358483295688448
291.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,18.99387691494121,10.72274860128292,SRM,41.66666666666666,943,Plotter,OC1,SRM2,OC1-SRM2,USA Surveillance,USA,9.86e+18,52813944081.06736,,low,,,NO,NO,PWR,58.20155613015175
291.1111111111111,0.32,0.59,1.47,0.016,0.54,0.08,18.99387691494121,10.72274860128292,W,105.0,946,Plotter,OC1,W1,OC1-W1,USA Surveillance,USA,9.86e+18,52813944081.06736,,low,,436.7,YES,NO,PWR,87.83900604583428
292.2222222222222,0.02,0.76,0.72,0.014,0.21,0.24,18.49415459401844,10.72350638054658,F,2.222222222222222,960,Plotter,OC3,F1,OC3-F1,USA Surveillance,USA,3.12e+18,52906176999.65,,low,,435.1,YES,NO,PWR,5.046010735043237
291.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,19.16136800223498,10.76991036142231,SRM,57.22222222222222,966,Plotter,OC3,SRM2,OC3-SRM2,USA Surveillance,USA,1.45e+19,58872213030.03669,,low,,,NO,NO,PWR,64.82538419914147
276.6666666666667,0.03,0.65,1.375,0.012,0.28,0.18,18.26481782300954,10.27091163941048,P,13.11666666666667,978,Plotter,OYS,P4,OYS-P4,USA Surveillance,USA,1.84e+18,18660000000.0,,low,,,NO,NO,BWR,6.851801906147301
276.6666666666667,0.11,0.6,1.42,0.015,0.27,0.24,18.1846914308176,10.19089171692217,P,15.75555555555556,981,Plotter,OYS,P5,OYS-P5,USA Surveillance,USA,1.53e+18,15520000000.0,,low,,,NO,NO,BWR,24.94024932085174
276.6666666666667,0.172,0.584,1.16,0.018,0.17,0.2,18.03742649794062,10.04375512696868,P,31.15,993,Plotter,OYS,PBWR4,OYS-PBWR4,USA Surveillance,USA,1.09e+18,11060000000.0,,low,,,NO,NO,BWR,35.1458628469306
276.6666666666667,0.172,0.584,1.16,0.018,0.17,0.2,18.22010808804006,10.22634208716363,P,45.78888888888888,994,Plotter,OYS,PBWR4,OYS-PBWR4,USA Surveillance,USA,1.66e+18,16840000000.0,,low,,,NO,NO,BWR,40.44247079274016
276.6666666666667,0.29,0.69,1.575,0.016,0.47,0.09,18.46094292288896,10.14410697304932,W,108.1388888888889,1009,Plotter,OYS,W4,OYS-W4,USA Surveillance,USA,2.8903e+18,13935000000.0,,low,,,NO,NO,BWR,82.04066837319577
276.6666666666667,0.29,0.69,1.575,0.016,0.47,0.09,18.24856174135957,9.931722231817425,W,96.94999999999999,1010,Plotter,OYS,W4,OYS-W4,USA Surveillance,USA,1.7724e+18,8545200000.000001,,low,,,NO,NO,BWR,70.95133039735288
276.6666666666667,0.11,0.24,1.485,0.015,0.13,0.17,18.25027358623225,9.93343666782628,W,43.71666666666667,1013,Plotter,OYS,W5,OYS-W5,USA Surveillance,USA,1.7794e+18,8579000000.0,,low,,,NO,NO,BWR,19.691695147714533
276.6666666666667,0.2,1.05,1.28,0.019,0.17,0.11,18.25285303097989,10.25911584418507,W,60.31666666666666,1019,Plotter,OYS,WBWR2,OYS-WBWR2,USA Surveillance,USA,1.79e+18,18160000000.0,,low,,,NO,NO,BWR,67.3387695788837
276.6666666666667,0.2,1.05,1.28,0.019,0.17,0.11,18.05307844348342,10.05918461763137,W,56.08333333333334,1020,Plotter,OYS,WBWR2,OYS-WBWR2,USA Surveillance,USA,1.13e+18,11460000000.0,,low,,,NO,NO,BWR,57.849191898129206
290.0,0.11,1.0,0.85,0.008,0.16,0.19,18.69019608002851,11.30102999566398,F,2.0,1026,Plotter,P10,F1,P10-F1,German PWR Surveillance,GERMANY,4.9e+18,200000000000.0,,low,-49.0,482,YES,YES,BWR,35.72203572682216
290.0,0.11,1.0,0.85,0.008,0.16,0.19,19.17609125905568,11.30102999566398,F,35.0,1029,Plotter,P10,F1,P10-F1,German PWR Surveillance,GERMANY,1.5e+19,200000000000.0,,low,-49.0,482,YES,YES,PWR,50.044137362317045
290.0,0.03,0.84,0.88,0.006,0.27,0.21,18.48000694295715,10.30102999566398,F,9.0,1039,Plotter,P135,F1,P135-F1,German PWR Surveillance,GERMANY,3.02e+18,20000000000.0,,low,-47.0,428,YES,YES,PWR,5.605568249401078
290.0,0.05,0.91,0.93,0.005,0.26,0.2,18.39445168082622,10.30102999566398,F,0.0,1047,Plotter,P136,F2,P136-F2,German PWR Surveillance,GERMANY,2.48e+18,20000000000.0,,low,-36.0,434,YES,YES,PWR,9.669039931990142
290.0,0.04,0.98,1.77,0.008,0.22,0.07,18.75050839485134,10.30102999566398,W,8.0,1050,Plotter,P136,W1,P136-W1,German PWR Surveillance,GERMANY,5.63e+18,20000000000.0,,low,-31.0,,NO,YES,PWR,17.30243015837176
290.0,0.03,0.75,1.32,0.008,0.24,0.21,18.9804578922761,10.30102999566398,F,7.0,1052,Plotter,P137,F1,P137-F1,German PWR Surveillance,GERMANY,9.56e+18,20000000000.0,,low,-37.0,465,YES,YES,PWR,13.92544969472457
290.0,0.03,0.77,1.39,0.006,0.28,0.21,18.39794000867204,10.30102999566398,F,-9.0,1053,Plotter,P137,F2,P137-F2,German PWR Surveillance,GERMANY,2.5e+18,20000000000.0,,low,-19.0,461,YES,YES,PWR,6.4806517556939855
290.0,0.08,0.9,0.86,0.009,0.26,0.21,18.44247976906445,10.30102999566398,F,6.0,1057,Plotter,P15,F1,P15-F1,German PWR Surveillance,GERMANY,2.77e+18,20000000000.0,,low,-49.0,442,YES,YES,PWR,19.23103080559844
290.0,0.04,0.99,1.76,0.01,0.22,0.06,18.5327543789925,10.30102999566398,W,10.0,1061,Plotter,P15,W1,P15-W1,German PWR Surveillance,GERMANY,3.41e+18,20000000000.0,,low,-28.0,,NO,YES,PWR,13.642388423656486
295.0,0.03,0.08,1.51,0.015,0.38,0.07,19.50514997831991,11.36316119910012,W,36.0,1068,Plotter,P152,W1,P152-W1,CARISMA/CARINA,GERMANY,3.2e+19,230760355370.9473,,low,,,NO,NO,PWR,29.84257245396617
