temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),Product Form,Measured DT41J  [C],index,datatype,Short Plant ID,Matl / PF ID,alloy,PLOTTER-15 Set Name,Nation,fluence_n_cm2,flux_n_cm2_sec,delta_sigma_y_MPa,fluence_group,Measured Unirradiated Value  [C],Un-Irradiated YS  [MPa],YS(u) Known?,Unirradiated T Known?,Reactor Type,E900 Preds
284.4444444444445,0.24,0.52,1.3,0.009,0.5,0.07,19.22788670461367,10.89023100694105,W,91.66666666666667,421,Plotter,GIN,W1,GIN-W1,USA Surveillance,USA,1.69e+19,77666012250.09007,,low,,507.109,YES,NO,PWR,86.80096679739843
284.0,0.16,0.745,0.71,0.013,0.0,0.227,18.69635638873333,10.93312012608545,F,27.12064412707177,426,Plotter,GUN,F1,GUN-F1,Kussmaul 90,GERMANY,4.97e+18,85727493514.37875,,low,,,NO,NO,BWR,48.31229715997814
284.0,0.16,0.745,0.71,0.013,0.0,0.227,19.25527250510331,11.49447018016487,F,60.13675642388536,427,Plotter,GUN,F1,GUN-F1,Kussmaul 90,GERMANY,1.8e+19,312226801548.645,,low,,,NO,NO,BWR,68.31426636368455
284.0,0.25,0.2,1.33,0.009,0.0,0.08,18.69635638873333,10.93312012608545,W,47.40018099423715,430,Plotter,GUN,W1,GUN-W1,Kussmaul 90,GERMANY,4.97e+18,85727493514.37875,,low,,,NO,NO,BWR,46.6397511904558
285.5555555555555,0.1,0.2,1.29,0.01,0.22,0.2,18.72427586960079,10.72304214268099,P,24.44444444444444,439,Plotter,HB2,P2,HB2-P2,USA Surveillance,USA,5.3e+18,52849653306.2743,,low,,388,YES,NO,PWR,21.4990477565007
285.5555555555555,0.2,0.18,1.34,0.014,0.23,0.24,18.68033551341456,11.07431893683133,SRM,39.44444444444444,442,Plotter,HB2,SRM3,HB2-SRM3,USA Surveillance,USA,4.79e+18,118663987189.244,,low,,,NO,NO,PWR,38.384558243465314
285.0,0.2,0.18,1.34,0.014,0.23,0.24,19.65224634100332,10.84402250828981,SRM,69.01666666666668,445,Plotter,HB2,SRM3,HB2-SRM3,USA Surveillance,USA,4.49e+19,69826859248.21136,,low,,,NO,NO,PWR,77.05665515081189
277.7777777777778,0.2,0.18,1.34,0.014,0.23,0.24,19.00860017176192,10.79379022119175,SRM,48.88888888888889,461,Plotter,IP2,SRM3,IP2-SRM3,USA Surveillance,USA,1.02e+19,62199976583.53823,,low,,,NO,NO,PWR,53.69158195212967
283.8888888888889,0.24,0.52,1.3,0.012,0.28,0.22,18.84010609445676,10.83614950920148,P,82.77777777777777,469,Plotter,IP3,P3,IP3-P3,USA Surveillance,USA,6.92e+18,68572425164.89091,,low,,458.86225,YES,NO,PWR,73.13124612297658
276.0,0.01,0.67,1.35,0.003,0.0,0.0,18.23044892137827,10.11394335230684,F,2.0,479,Plotter,JBF,F1,JBF-F1,Japan Surveillance,JAPAN,1.7e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,7.209060137255177
276.0,0.03,0.89,1.35,0.002,0.0,0.0,18.23044892137827,10.11394335230684,F,3.0,501,Plotter,JBF,F8,JBF-F8,Japan Surveillance,JAPAN,1.7e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,8.240634751065226
276.0,0.16,0.56,1.35,0.012,0.0,0.0,18.11394335230684,10.11394335230684,P,29.0,508,Plotter,JBP,P10,JBP-P10,Japan Surveillance,JAPAN,1.3e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,33.91994423040558
276.0,0.24,0.6,1.35,0.018,0.0,0.0,17.9731278535997,9.146128035678238,P,74.0,515,Plotter,JBP,P12,JBP-P12,Japan Surveillance,JAPAN,9.4e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,50.287573774518684
276.0,0.08,0.55,1.35,0.012,0.0,0.0,17.63346845557959,9.146128035678238,P,11.0,520,Plotter,JBP,P2,JBP-P2,Japan Surveillance,JAPAN,4.3e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,9.859342447917722
276.0,0.08,0.57,1.35,0.011,0.0,0.0,17.39794000867204,9.146128035678238,P,19.0,521,Plotter,JBP,P3,JBP-P3,Japan Surveillance,JAPAN,2.5e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,7.491865565364609
276.0,0.08,0.57,1.35,0.011,0.0,0.0,17.70757017609793,9.146128035678238,P,2.0,522,Plotter,JBP,P3,JBP-P3,Japan Surveillance,JAPAN,5.1e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,10.753624427548143
276.0,0.08,0.57,1.35,0.011,0.0,0.0,18.0,10.11394335230684,P,0.0,523,Plotter,JBP,P3,JBP-P3,Japan Surveillance,JAPAN,1e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,14.336860901686908
276.0,0.12,0.58,1.35,0.01,0.0,0.0,17.6232492903979,9.146128035678238,P,15.0,533,Plotter,JBP,P7,JBP-P7,Japan Surveillance,JAPAN,4.2e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,15.815216121122548
276.0,0.13,0.55,1.35,0.015,0.0,0.0,17.81954393554187,10.11394335230684,P,22.0,538,Plotter,JBP,P8,JBP-P8,Japan Surveillance,JAPAN,6.6e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,21.330458218323493
276.0,0.15,0.57,1.35,0.012,0.0,0.0,17.34242268082221,9.146128035678238,P,11.0,539,Plotter,JBP,P9,JBP-P9,Japan Surveillance,JAPAN,2.2e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,14.578511666314725
276.0,0.02,0.7,1.44,0.006,0.0,0.0,17.25527250510331,9.146128035678238,W,8.0,544,Plotter,JBW,W10,JBW-W10,Japan Surveillance,JAPAN,1.8e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,2.2542352373663994
276.0,0.02,0.7,1.44,0.006,0.0,0.0,17.32221929473392,9.146128035678238,W,-3.0,545,Plotter,JBW,W10,JBW-W10,Japan Surveillance,JAPAN,2.1e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,2.4600305410269323
276.0,0.06,0.85,1.44,0.012,0.0,0.0,17.81954393554187,10.11394335230684,W,18.0,557,Plotter,JBW,W14,JBW-W14,Japan Surveillance,JAPAN,6.6e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,10.570098029739052
276.0,0.07,0.72,1.44,0.011,0.0,0.0,17.23044892137827,9.146128035678238,W,2.0,561,Plotter,JBW,W16,JBW-W16,Japan Surveillance,JAPAN,1.7e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,5.583591479842038
276.0,0.08,0.69,1.44,0.01,0.0,0.0,17.36172783601759,9.146128035678238,W,10.5,567,Plotter,JBW,W18,JBW-W18,Japan Surveillance,JAPAN,2.3e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,7.6999974420432435
276.0,0.08,0.69,1.44,0.01,0.0,0.0,18.11394335230684,10.11394335230684,W,17.0,569,Plotter,JBW,W18,JBW-W18,Japan Surveillance,JAPAN,1.3e+18,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,17.3525191642078
276.0,0.09,0.66,1.44,0.013,0.0,0.0,17.32221929473392,9.146128035678238,W,5.0,574,Plotter,JBW,W20,JBW-W20,Japan Surveillance,JAPAN,2.1e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,8.357498397840905
276.0,0.09,0.66,1.44,0.013,0.0,0.0,18.04139268515823,9.146128035678238,W,15.0,579,Plotter,JBW,W20,JBW-W20,Japan Surveillance,JAPAN,1.1e+18,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,18.400875250954662
276.0,0.1,0.81,1.44,0.015,0.0,0.0,17.83250891270623,10.11394335230684,W,4.0,584,Plotter,JBW,W22,JBW-W22,Japan Surveillance,JAPAN,6.8e+17,13000000000.0,,low,,UN-SPEC,NO,NO,BWR,19.085491403959256
276.0,0.11,0.67,1.44,0.015,0.0,0.0,17.27875360095283,9.146128035678238,W,26.0,586,Plotter,JBW,W23,JBW-W23,Japan Surveillance,JAPAN,1.9e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,10.038391096078946
276.0,0.02,0.69,1.44,0.006,0.0,0.0,17.20411998265593,9.146128035678238,W,6.0,604,Plotter,JBW,W9,JBW-W9,Japan Surveillance,JAPAN,1.6e+17,1400000000.0,,low,,UN-SPEC,NO,NO,BWR,2.1022659396187544
289.0,0.029,0.73,1.35,0.005,0.0,0.0,18.95424250943933,11.07918124604763,F,2.0,608,Plotter,JPF,F3,JPF-F3,Japan Surveillance,JAPAN,9e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,14.12734445743276
289.0,0.03,0.73,1.35,0.005,0.0,0.0,18.95424250943933,11.07918124604763,F,3.0,610,Plotter,JPF,F4,JPF-F4,Japan Surveillance,JAPAN,9e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,14.12734445743276
288.0,0.036,0.75,1.35,0.005,0.0,0.0,19.73239375982297,11.07918124604763,F,40.0,615,Plotter,JPF,F6,JPF-F6,Japan Surveillance,JAPAN,5.4e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,40.854026430502
288.0,0.03,0.57,1.35,0.005,0.0,0.0,19.60205999132796,11.07918124604763,P,38.0,620,Plotter,JPP,P1,JPP-P1,Japan Surveillance,JAPAN,4e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,30.035600776919885
289.0,0.1,0.57,1.35,0.01,0.0,0.0,18.47712125471966,11.07918124604763,P,17.0,625,Plotter,JPP,P12,JPP-P12,Japan Surveillance,JAPAN,3e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,22.71476991218441
288.0,0.12,0.56,1.35,0.01,0.0,0.0,18.73239375982297,11.07918124604763,P,51.0,628,Plotter,JPP,P13,JPP-P13,Japan Surveillance,JAPAN,5.4e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,33.36071631067889
288.0,0.12,0.56,1.35,0.01,0.0,0.0,19.32221929473392,11.07918124604763,P,53.0,629,Plotter,JPP,P13,JPP-P13,Japan Surveillance,JAPAN,2.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,51.25669465863166
289.0,0.12,0.58,1.35,0.014,0.0,0.0,19.27875360095283,11.07918124604763,P,62.0,633,Plotter,JPP,P14,JPP-P14,Japan Surveillance,JAPAN,1.9e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,50.6863124824369
289.0,0.12,0.58,1.35,0.014,0.0,0.0,19.49136169383427,11.07918124604763,P,75.0,634,Plotter,JPP,P14,JPP-P14,Japan Surveillance,JAPAN,3.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,59.40395305244928
289.0,0.16,0.61,1.35,0.01,0.0,0.0,19.11394335230684,11.07918124604763,P,58.0,645,Plotter,JPP,P17,JPP-P17,Japan Surveillance,JAPAN,1.3e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,58.33625045057151
284.0,0.03,0.57,1.35,0.007,0.0,0.0,18.69897000433602,11.07918124604763,P,5.0,648,Plotter,JPP,P2,JPP-P2,Japan Surveillance,JAPAN,5e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,10.119320188905453
284.0,0.037,0.62,1.35,0.003,0.0,0.0,19.67209785793572,11.07918124604763,P,36.0,656,Plotter,JPP,P4,JPP-P4,Japan Surveillance,JAPAN,4.7e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,37.07259822762086
286.0,0.05,0.58,1.35,0.005,0.0,0.0,20.0,11.07918124604763,P,89.0,661,Plotter,JPP,P6,JPP-P6,Japan Surveillance,JAPAN,1e+20,120000000000.0,,high,,UN-SPEC,NO,NO,PWR,59.48728505101864
288.0,0.05,0.62,1.35,0.007,0.0,0.0,18.54406804435028,11.07918124604763,P,25.0,662,Plotter,JPP,P7,JPP-P7,Japan Surveillance,JAPAN,3.5e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,11.581809169950361
284.0,0.068,0.59,1.35,0.009,0.0,0.0,19.47712125471966,11.07918124604763,P,29.0,666,Plotter,JPP,P8,JPP-P8,Japan Surveillance,JAPAN,3e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,41.34847927414539
289.0,0.07,0.56,1.35,0.013,0.0,0.0,19.69897000433602,11.07918124604763,P,45.0,671,Plotter,JPP,P9,JPP-P9,Japan Surveillance,JAPAN,5e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,48.115604514702284
288.0,0.07,0.84,1.44,0.012,0.0,0.0,18.77815125038364,11.07918124604763,W,27.0,673,Plotter,JPW,W10,JPW-W10,Japan Surveillance,JAPAN,6e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,25.620382700431165
289.0,0.1,0.84,1.44,0.013,0.0,0.0,19.17609125905568,11.07918124604763,W,41.0,683,Plotter,JPW,W13,JPW-W13,Japan Surveillance,JAPAN,1.5e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,48.63577566243178
289.0,0.1,0.84,1.44,0.013,0.0,0.0,19.39794000867204,11.07918124604763,W,45.0,684,Plotter,JPW,W13,JPW-W13,Japan Surveillance,JAPAN,2.5e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,58.454973301662235
289.0,0.1,0.9,1.44,0.011,0.0,0.0,18.90308998699194,11.07918124604763,W,44.0,686,Plotter,JPW,W14,JPW-W14,Japan Surveillance,JAPAN,8e+18,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,40.563643164224715
289.0,0.1,0.9,1.44,0.011,0.0,0.0,19.27875360095283,11.07918124604763,W,64.0,687,Plotter,JPW,W14,JPW-W14,Japan Surveillance,JAPAN,1.9e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,55.051384867446174
289.0,0.1,0.9,1.44,0.011,0.0,0.0,19.49136169383427,11.07918124604763,W,78.0,688,Plotter,JPW,W14,JPW-W14,Japan Surveillance,JAPAN,3.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,65.97503684269043
289.0,0.13,0.84,1.44,0.012,0.0,0.0,19.54406804435028,11.07918124604763,W,61.0,692,Plotter,JPW,W15,JPW-W15,Japan Surveillance,JAPAN,3.5e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,79.60327841523923
289.0,0.19,1.08,1.44,0.012,0.0,0.0,19.32221929473392,11.07918124604763,W,126.0,703,Plotter,JPW,W18,JPW-W18,Japan Surveillance,JAPAN,2.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,112.21855430483623
284.0,0.014,0.86,1.44,0.007,0.0,0.0,19.49136169383427,11.07918124604763,W,25.0,706,Plotter,JPW,W2,JPW-W2,Japan Surveillance,JAPAN,3.1e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,38.36272755680422
288.0,0.04,0.9,1.44,0.008,0.0,0.0,19.30102999566398,11.07918124604763,W,16.0,717,Plotter,JPW,W6,JPW-W6,Japan Surveillance,JAPAN,2e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,30.813766372896378
289.0,0.06,0.86,1.44,0.011,0.0,0.0,19.44715803134222,11.07918124604763,W,38.0,725,Plotter,JPW,W9,JPW-W9,Japan Surveillance,JAPAN,2.8e+19,120000000000.0,,low,,UN-SPEC,NO,NO,PWR,43.717112817702656
282.6,0.05,0.7,0.64,0.006,0.25,0.21,18.73078227566639,11.14921911265538,F,17.4,728,Plotter,KO1,F1,KO1-F1,S. Korea Surveillance,S-KOREA,5.38e+18,141000000000.0,,low,-59.1,,NO,YES,PWR,13.12830883751883
282.6,0.05,0.7,0.64,0.006,0.25,0.21,19.58994960132571,11.13195228524128,F,13.3,735,Plotter,KO1,F1,KO1-F1,S. Korea Surveillance,S-KOREA,3.89e+19,135504052953.8777,,low,-37.5,,NO,YES,PWR,32.84676930387183
288.0,0.05,0.63,1.38,0.004,0.22,0.23,18.46239799789896,10.90109157663113,P,19.4,742,Plotter,KO2,P1,KO2-P1,S. Korea Surveillance,S-KOREA,2.9e+18,79632724865.61928,,low,-62.4,480.2195,YES,YES,PWR,10.526546444397798
288.0,0.05,0.63,1.38,0.004,0.22,0.23,19.56229286445647,10.99124453186296,P,25.4,749,Plotter,KO2,P1,KO2-P1,S. Korea Surveillance,S-KOREA,3.65e+19,98004164784.98671,,low,-50.9,479.1855,YES,YES,PWR,34.78934413035947
288.0,0.03,0.07,1.7,0.01,0.41,0.11,19.03742649794062,11.07710066579111,W,19.7,753,Plotter,KO2,W1,KO2-W1,S. Korea Surveillance,S-KOREA,1.09e+19,119426489289.503,,low,-17.0,565.37,YES,YES,PWR,18.46239385505601
288.0,0.03,0.07,1.7,0.01,0.41,0.11,19.65801139665711,11.01040781403769,W,45.6,756,Plotter,KO2,W1,KO2-W1,S. Korea Surveillance,S-KOREA,4.55e+19,102425434283.8414,,low,-17.0,565.37,YES,YES,PWR,41.4951007828712
290.0,0.06,0.65,1.36,0.008,0.26,0.2,19.6605809124273,11.09795107099415,P,41.38333333333333,763,Plotter,KO3,P1,KO3-P1,S. Korea Surveillance,S-KOREA,4.577e+19,125300000000.0,,low,,492.975,YES,NO,PWR,42.11583684540496
290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.22993768590793,11.19865708695442,W,38.69444444444444,768,Plotter,KO3,W1,KO3-W1,S. Korea Surveillance,S-KOREA,1.698e+19,158000000000.0,,low,,496.422,YES,NO,PWR,21.687190275018214
290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.77077839616915,11.08529057823007,W,50.12222222222223,771,Plotter,KO3,W1,KO3-W1,S. Korea Surveillance,S-KOREA,5.899e+19,121700000000.0,,low,,496.422,YES,NO,PWR,43.92563717959294
290.0,0.05,0.66,1.27,0.007,0.22,0.21,19.72841871839723,11.07035577091195,P,35.78888888888889,781,Plotter,KO4,P1,KO4-P1,S. Korea Surveillance,S-KOREA,5.3508e+19,117586041688.6297,,low,,510,YES,NO,PWR,39.99446313567939
290.0,0.023,0.12,1.54,0.019,0.5,0.12,19.22055261986635,11.20411998265593,W,10.70555555555556,783,Plotter,KO4,W1,KO4-W1,S. Korea Surveillance,S-KOREA,1.6617e+19,160000000000.0,,low,,486.0805,YES,NO,PWR,21.531101830044946
278.3333333333333,0.05399999999999999,0.656,1.25,0.009200000000000002,0.252,0.19,17.98227123303957,9.690196080028514,P,2.222222222222221,788,Plotter,KU1,P1,KU1-P1,Taiwan Surveillance,TAIWAN,9.6e+17,4900000000.0,,low,,,NO,NO,BWR,8.561153351801845
278.3333333333333,0.0752,0.6100000000000001,1.362,0.0072,0.276,0.19875,18.04139268515823,9.690196080028514,P,7.777777777777778,792,Plotter,KU2,P1,KU2-P1,Taiwan Surveillance,TAIWAN,1.1e+18,4900000000.0,,low,,,NO,NO,BWR,13.350207808905466
280.0,0.06,0.71,0.69,0.01,0.25,0.21,19.24551266781415,11.08394822919721,F,8.333333333333334,796,Plotter,KWE,F1,KWE-F1,USA Surveillance,USA,1.76e+19,121324421503.0993,,low,,465.7572499999999,YES,NO,PWR,28.72050503091026
280.0,0.06,0.71,0.69,0.01,0.25,0.21,19.74973631556906,10.85999460153031,F,50.0,799,Plotter,KWE,F1,KWE-F1,USA Surveillance,USA,5.62e+19,72442695507.62479,,low,,465.7572499999999,YES,NO,PWR,48.03580224212638
280.0,0.06,0.75,0.79,0.01,0.28,0.2,19.24551266781415,11.08394822919721,F,19.44444444444444,801,Plotter,KWE,F2,KWE-F2,USA Surveillance,USA,1.76e+19,121324421503.0993,,low,,464.3782499999999,YES,NO,PWR,30.542062916859983
280.0,0.06,0.75,0.79,0.01,0.28,0.2,19.41664050733828,10.87251092161626,F,25.55555555555556,802,Plotter,KWE,F2,KWE-F2,USA Surveillance,USA,2.61e+19,74560862232.09511,,low,,464.3782499999999,YES,NO,PWR,36.26609559096025
280.0,0.06,0.75,0.79,0.01,0.28,0.2,19.74973631556906,10.85999460153031,F,39.0,804,Plotter,KWE,F2,KWE-F2,USA Surveillance,USA,5.62e+19,72442695507.62479,,low,,464.3782499999999,YES,NO,PWR,51.30948310113958
280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.24551266781415,11.08394822919721,SRM,85.55555555555556,806,Plotter,KWE,SRM2,KWE-SRM2,USA Surveillance,USA,1.76e+19,121324421503.0993,,low,,,NO,NO,PWR,79.01984004641159
280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.74973631556906,10.85999460153031,SRM,97.0,809,Plotter,KWE,SRM2,KWE-SRM2,USA Surveillance,USA,5.62e+19,72442695507.62479,,low,,,NO,NO,PWR,111.84769496478629
274.0,0.15,0.49,1.23,0.014,0.26,0.22,17.95616843047536,9.276949190701671,P,41.83333333333334,823,Plotter,LV1,P1,LV1-P1,Mexico Surveillance,MEXICO,9.04e+17,1892122241.143445,,low,,,NO,NO,BWR,27.064031433591282
274.0,0.03,0.9,1.39,0.011,0.38,0.07,17.95616843047536,9.276949190701671,W,9.444444444444445,825,Plotter,LV1,W1,LV1-W1,Mexico Surveillance,MEXICO,9.04e+17,1892122241.143445,,low,,UN-SPEC,NO,NO,BWR,6.672758854040044
292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,19.29225607135648,10.93311145785011,P,44.84999999999999,830,Plotter,MC1,P1,MC1-P1,USA Surveillance,USA,1.96e+19,85725782466.45323,,low,,455,YES,NO,PWR,35.874405795541904
292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,18.59549622182557,11.05529692973198,P,28.33333333333333,832,Plotter,MC1,P1,MC1-P1,USA Surveillance,USA,3.94e+18,113578709469.1204,,low,,459,YES,NO,PWR,20.560207478017826
292.7777777777778,0.087,0.6,1.26,0.01,0.23,0.21,19.42813479402879,10.91987729129473,P,60.85555555555555,835,Plotter,MC1,P1,MC1-P1,USA Surveillance,USA,2.68e+19,83152879174.64685,,low,,459,YES,NO,PWR,40.22622782393996
292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,18.59549622182557,11.05529692973198,W,89.50000000000001,836,Plotter,MC1,W1,MC1-W1,USA Surveillance,USA,3.94e+18,113578709469.1204,,low,-26.55555555555555,443,YES,YES,PWR,62.45079022747348
292.7777777777778,0.21,0.88,1.36,0.011,0.24,0.1,19.29225607135648,10.93311145785011,W,99.8888888888889,838,Plotter,MC1,W1,MC1-W1,USA Surveillance,USA,1.96e+19,85725782466.45323,,low,-26.55555555555555,443,YES,YES,PWR,95.71741356524775
291.6666666666667,0.154,0.78,0.686,0.012,0.179,0.181,19.28555730900777,11.00499532741994,F,46.66666666666666,846,Plotter,MC2,F1,MC2-F1,USA Surveillance,USA,1.93e+19,101156857072.1746,,low,,437,YES,NO,PWR,61.55471200519156
292.2222222222222,0.154,0.78,0.686,0.012,0.179,0.181,19.45484486000851,10.98106625877507,F,72.71666666666667,847,Plotter,MC2,F1,MC2-F1,USA Surveillance,USA,2.85e+19,95734011815.39096,,low,,437,YES,NO,PWR,67.8554728627712
291.6666666666667,0.036,0.736,1.83,0.013,0.2,0.059,19.14612803567824,11.02822809811613,W,18.33333333333333,849,Plotter,MC2,W1,MC2-W1,USA Surveillance,USA,1.4e+19,106715646099.2077,,low,,513,YES,NO,PWR,21.69980124636796
277.2222222222222,0.22,0.51,1.37,0.018,0.22,0.23,17.81954393554187,9.149889794018979,P,43.88888888888889,853,Plotter,ML1,PBWR3,ML1-PBWR3,USA Surveillance,USA,6.6e+17,1412179146.478924,,low,,,NO,NO,BWR,36.61159497539305
284.4444444444445,0.279,0.059,1.104,0.013,0.247,0.12,18.51054501020661,10.53461714855158,W,38.33333333333334,863,Plotter,ML2,W1,ML2-W1,USA Surveillance,USA,3.24e+18,34246575342.46575,,low,,504,YES,NO,PWR,37.48722448224605
286.1111111111111,0.279,0.059,1.104,0.013,0.247,0.12,18.97726621242729,10.47845960549192,W,32.77777777777778,864,Plotter,ML2,W1,ML2-W1,USA Surveillance,USA,9.49e+18,30092592592.59259,,low,,504,YES,NO,PWR,50.56584262033839
292.2222222222222,0.05,0.62,1.31,0.014,0.22,0.23,18.60205999132796,10.97614858602779,P,14.0,868,Plotter,ML3,P1,ML3-P1,USA Surveillance,USA,4e+18,94656095473.92412,,low,,448,YES,NO,PWR,11.640927794923375
292.2222222222222,0.05,0.62,1.31,0.014,0.22,0.23,18.60205999132796,10.97614858602779,P,16.0,869,Plotter,ML3,P1,ML3-P1,USA Surveillance,USA,4e+18,94656095473.92412,,low,,448,YES,NO,PWR,11.640927794923375
291.3,0.06,0.58,1.45,0.005,0.24,0.22,19.33645973384853,11.16833624634705,P,31.1,881,Plotter,MS1,P1,MS1-P1,Taiwan Surveillance,TAIWAN,2.17e+19,147345286091.5828,,low,-28.88888888888889,,NO,YES,PWR,28.75084435616639
291.3,0.054,0.13,1.39,0.017,0.51,0.11,19.62940959910272,11.12413694991812,W,24.95555555555556,886,Plotter,MS1,W1,MS1-W1,Taiwan Surveillance,TAIWAN,4.26e+19,133087402808.7065,,low,-45.55555555555556,UN-SPEC,NO,YES,PWR,38.147551824711925
291.3,0.06,0.62,1.3,0.007,0.18,0.22,18.78816837114117,11.33032037188471,P,13.85555555555556,890,Plotter,MS2,P1,MS2-P1,Taiwan Surveillance,TAIWAN,6.14e+18,213953981077.2687,,low,-31.66666666666667,,NO,YES,PWR,16.70653272212239
291.3,0.07,0.07,1.43,0.013,0.49,0.16,19.71850168886727,11.15948846086456,W,25.55555555555556,900,Plotter,MS2,W1,MS2-W1,Taiwan Surveillance,TAIWAN,5.23e+19,144373824388.5164,,low,-40.0,UN-SPEC,NO,YES,PWR,45.38632006274338
278.3333333333333,0.1,0.528,1.332,0.013,0.154,0.238,19.78604121024255,11.62826976064275,P,112.2222222222222,905,Plotter,MY1,P1,MY1-P1,USA Surveillance,USA,6.11e+19,424883396975.4421,,high,,420.3503333333333,YES,NO,PWR,77.28347990784177
289.4444444444445,0.156,0.828,0.703,0.019,0.24,0.195,18.9604707775343,10.69081215895679,F,40.0,917,Plotter,NA1,F1,NA1-F1,USA Surveillance,USA,9.13e+18,49069559459.62215,,low,,487,YES,NO,PWR,56.990604339103186
289.4444444444445,0.086,0.11,1.37,0.02,0.35,0.06,18.9604707775343,10.69081215895679,W,15.0,920,Plotter,NA1,W1,NA1-W1,USA Surveillance,USA,9.13e+18,49069559459.62215,,low,,442,YES,NO,PWR,23.117653007109944
289.4444444444445,0.11,0.86,0.715,0.018,0.23,0.19,18.99299509843134,10.70179680199772,F,19.44444444444444,923,Plotter,NA2,F1,NA2-F1,USA Surveillance,USA,9.84e+18,50326508567.78121,,low,,,NO,NO,PWR,41.462567780860105
287.7777777777778,0.088,0.084,1.82,0.017,0.25,0.08,18.45636603312904,10.95755942619368,W,8.333333333333334,928,Plotter,NA2,W1,NA2-W1,USA Surveillance,USA,2.86e+18,90690005073.56671,,low,,525,YES,NO,PWR,15.47737957661968
291.1111111111111,0.1,0.5,1.42,0.015,0.23,0.21,18.99387691494121,10.72274860128292,P,48.33333333333334,939,Plotter,OC1,P2,OC1-P2,USA Surveillance,USA,9.86e+18,52813944081.06736,,low,,448.9,YES,NO,PWR,32.46307435644648
292.2222222222222,0.04,0.75,0.63,0.006,0.25,0.24,18.52762990087134,10.70044369049723,F,-3.888888888888889,948,Plotter,OC2,F1,OC2-F1,USA Surveillance,USA,3.37e+18,50169952575.25195,,low,,468.6,YES,NO,PWR,6.783749285834532
291.6666666666667,0.04,0.75,0.63,0.006,0.25,0.24,19.31175386105576,11.01085799623865,F,10.0,949,Plotter,OC2,F1,OC2-F1,USA Surveillance,USA,2.05e+19,102531661777.1568,,low,,468.6,YES,NO,PWR,17.211327335293504
